t,velL,velR,velL_sp,velR_sp,mL,mR,rawL,rawR
1380.584367,5.949986,5.354988,5.000000,5.000000,-0.071335,-0.047278,-0.071335,-0.047278
1380.586357,5.354988,5.354988,5.000000,5.000000,-0.059430,-0.037467,-0.059430,-0.037467
1380.588357,5.954746,5.359747,5.000000,5.000000,-0.056504,-0.028597,-0.056504,-0.028597
1380.590357,5.354988,4.759989,5.000000,5.000000,-0.046037,-0.012123,-0.046037,-0.012123
1380.592367,5.354988,5.354988,5.000000,5.000000,-0.036513,-0.005479,-0.036513,-0.005479
1380.594357,5.354988,4.759989,5.000000,5.000000,-0.028003,0.008797,-0.028003,0.008797
1380.596367,4.750469,5.345468,5.000000,5.000000,-0.012176,0.013652,-0.012176,0.013652
1380.598357,4.759989,5.354988,5.000000,5.000000,0.001957,0.017816,0.001957,0.017816
1380.600367,4.759989,4.759989,5.000000,5.000000,0.014979,0.030049,0.014979,0.030049
1380.602357,4.759989,5.354988,5.000000,5.000000,0.026715,0.032714,0.026715,0.032714
1380.604367,4.759989,4.759989,5.000000,5.000000,0.037532,0.043568,0.037532,0.043568
1380.606357,4.759989,4.759989,5.000000,5.000000,0.047288,0.053362,0.047288,0.053362
1380.608367,4.759989,4.164990,5.000000,5.000000,0.056284,0.070845,0.056284,0.070845
1380.610369,4.750469,4.155470,5.000000,5.000000,0.064577,0.086926,0.064577,0.086926
1380.612392,4.740949,4.150710,5.000000,5.000000,0.072352,0.101885,0.072352,0.101885
1380.614357,4.759989,4.164990,5.000000,5.000000,0.078996,0.115035,0.078996,0.115035
1380.616365,4.164990,4.759989,5.000000,5.000000,0.093112,0.118940,0.093112,0.118940
1380.618357,4.169750,4.764749,5.000000,5.000000,0.105879,0.122432,0.105879,0.122432
1380.620367,4.174510,4.774269,5.000000,5.000000,0.117625,0.125533,0.117625,0.125533
1380.622357,4.164990,4.759989,5.000000,5.000000,0.128428,0.128562,0.128428,0.128562
1380.624367,4.755229,4.755229,5.000000,5.000000,0.130602,0.131443,0.130602,0.131443
1380.626357,4.759989,4.164990,5.000000,5.000000,0.132528,0.142377,0.132528,0.142377
1380.628367,4.759989,4.164990,5.000000,5.000000,0.134323,0.152535,0.134323,0.152535
1380.630359,4.755229,4.160230,5.000000,5.000000,0.136036,0.161887,0.136036,0.161887
1380.632357,4.169750,4.169750,5.000000,5.000000,0.145363,0.170403,0.145363,0.170403
1380.634357,4.164990,4.759989,5.000000,5.000000,0.154016,0.169939,0.154016,0.169939
1380.636367,4.164990,4.164990,5.000000,5.000000,0.162019,0.177994,0.162019,0.177994
1380.638357,4.164990,4.164990,5.000000,5.000000,0.169333,0.185380,0.169333,0.185380
1380.640357,4.759989,4.164990,5.000000,5.000000,0.168241,0.192244,0.168241,0.192244
1380.642357,4.759989,4.164990,5.000000,5.000000,0.167280,0.198614,0.167280,0.198614
1380.644358,4.764749,4.764749,5.000000,5.000000,0.166372,0.196055,0.166372,0.196055
1380.646357,4.164990,4.164990,5.000000,5.000000,0.173506,0.202236,0.173506,0.202236
1380.648367,4.155470,4.155470,5.000000,5.000000,0.180251,0.208141,0.180251,0.208141
1380.650357,4.164990,4.164990,5.000000,5.000000,0.186310,0.213462,0.186310,0.213462
1380.652367,4.160230,4.160230,5.000000,5.000000,0.192026,0.218523,0.192026,0.218523
1380.654357,4.759989,4.164990,5.000000,5.000000,0.189391,0.223156,0.189391,0.223156
1380.656367,4.759989,4.164990,5.000000,5.000000,0.186989,0.227517,0.186989,0.227517
1380.658357,4.759989,4.164990,5.000000,5.000000,0.184867,0.231586,0.184867,0.231586
1380.660367,4.164990,4.164990,5.000000,5.000000,0.190844,0.235428,0.190844,0.235428
1380.662357,4.164990,4.759989,5.000000,5.000000,0.196340,0.230665,0.196340,0.230665
1380.664367,4.164990,4.759989,5.000000,5.000000,0.201474,0.226310,0.201474,0.226310
1380.666357,4.164990,4.164990,5.000000,5.000000,0.206211,0.230810,0.206211,0.230810
1380.668367,4.759989,4.164990,5.000000,5.000000,0.202743,0.235048,0.202743,0.235048
1380.670357,4.759989,4.164990,5.000000,5.000000,0.199662,0.239008,0.199662,0.239008
1380.672367,4.759989,4.164990,5.000000,5.000000,0.196851,0.242748,0.196851,0.242748
1380.674357,4.759989,4.759989,5.000000,5.000000,0.194362,0.237894,0.194362,0.237894
1380.676367,4.759989,4.164990,5.000000,5.000000,0.192095,0.241900,0.192095,0.241900
1380.678357,4.164990,4.164990,5.000000,5.000000,0.197928,0.245651,0.197928,0.245651
1380.680367,4.164990,4.164990,5.000000,5.000000,0.203373,0.249199,0.203373,0.249199
1380.682357,4.164990,4.164990,5.000000,5.000000,0.208390,0.252540,0.208390,0.252540
1380.684367,4.164990,4.759989,5.000000,5.000000,0.213084,0.247267,0.213084,0.247267
1380.686357,4.759989,4.759989,5.000000,5.000000,0.209592,0.242576,0.209592,0.242576
1380.688367,4.759989,4.759989,5.000000,5.000000,0.206403,0.238286,0.206403,0.238286
1380.690357,4.759989,4.759989,5.000000,5.000000,0.203574,0.234478,0.203574,0.234478
1380.692367,4.759989,4.759989,5.000000,5.000000,0.200994,0.231002,0.200994,0.231002
1380.694357,4.759989,4.164990,5.000000,5.000000,0.198712,0.236291,0.198712,0.236291
1380.696367,4.164990,4.164990,5.000000,5.000000,0.204542,0.241255,0.204542,0.241255
1380.698357,4.164990,4.164990,5.000000,5.000000,0.209905,0.245867,0.209905,0.245867
1380.700367,4.164990,4.164990,5.000000,5.000000,0.214918,0.250208,0.214918,0.250208
1380.702357,4.164990,4.759989,5.000000,5.000000,0.219546,0.245893,0.219546,0.245893
1380.704367,4.759989,4.759989,5.000000,5.000000,0.215977,0.241950,0.215977,0.241950
1380.706357,4.759989,4.759989,5.000000,5.000000,0.212806,0.238453,0.212806,0.238453
1380.708367,4.759989,4.759989,5.000000,5.000000,0.209912,0.235263,0.209912,0.235263
1380.710357,4.759989,4.759989,5.000000,5.000000,0.207348,0.232442,0.207348,0.232442
1380.712367,4.759989,4.759989,5.000000,5.000000,0.205012,0.229875,0.205012,0.229875
1380.714357,4.759989,4.759989,5.000000,5.000000,0.202949,0.227613,0.202949,0.227613
1380.716367,4.759989,4.759989,5.000000,5.000000,0.201074,0.225559,0.201074,0.225559
1380.718357,4.759989,4.759989,5.000000,5.000000,0.199426,0.223759,0.199426,0.223759
1380.720367,4.759989,4.164990,5.000000,5.000000,0.197932,0.230574,0.197932,0.230574
1380.722357,4.759989,4.164990,5.000000,5.000000,0.196626,0.236849,0.196626,0.236849
1380.724367,4.759989,4.164990,5.000000,5.000000,0.195448,0.242720,0.195448,0.242720
1380.726357,4.759989,4.164990,5.000000,5.000000,0.194425,0.248146,0.194425,0.248146
1380.728367,4.759989,4.759989,5.000000,5.000000,0.193507,0.244793,0.193507,0.244793
1380.730357,4.759989,4.759989,5.000000,5.000000,0.192718,0.241825,0.192718,0.241825
1380.732367,4.759989,4.759989,5.000000,5.000000,0.192015,0.239121,0.192015,0.239121
1380.734357,4.759989,4.759989,5.000000,5.000000,0.191420,0.236738,0.191420,0.236738
1380.736363,4.759989,4.759989,5.000000,5.000000,0.190896,0.234578,0.190896,0.234578
1380.738381,4.745709,4.745709,5.000000,5.000000,0.190639,0.232845,0.190639,0.232845
1380.740443,4.712389,4.712389,5.000000,5.000000,0.190881,0.231754,0.190881,0.231754
1380.742384,4.740949,4.740949,5.000000,5.000000,0.190785,0.230518,0.190785,0.230518
1380.744357,4.759989,4.759989,5.000000,5.000000,0.190451,0.229100,0.190451,0.229100
1380.746357,4.774269,4.774269,5.000000,5.000000,0.189983,0.227628,0.189983,0.227628
1380.748367,4.802829,4.802829,5.000000,5.000000,0.189208,0.225918,0.189208,0.225918
1380.750357,4.774269,4.774269,5.000000,5.000000,0.188915,0.224818,0.188915,0.224818
1380.752367,4.750469,4.750469,5.000000,5.000000,0.188983,0.224169,0.188983,0.224169
1380.754357,4.759989,4.759989,5.000000,5.000000,0.188956,0.223498,0.188956,0.223498
1380.756367,4.164990,4.759989,5.000000,5.000000,0.196861,0.222909,0.196861,0.222909
1380.758357,4.759989,4.759989,5.000000,5.000000,0.196253,0.222424,0.196253,0.222424
1380.760367,4.164990,4.759989,5.000000,5.000000,0.203623,0.222006,0.203623,0.222006
1380.762357,4.759989,4.759989,5.000000,5.000000,0.202535,0.221674,0.202535,0.221674
1380.764367,4.759989,4.759989,5.000000,5.000000,0.201558,0.221397,0.201558,0.221397
1380.766357,4.759989,4.759989,5.000000,5.000000,0.200715,0.221192,0.200715,0.221192
1380.768367,4.759989,4.759989,5.000000,5.000000,0.199963,0.221031,0.199963,0.221031
1380.770357,4.759989,4.759989,5.000000,5.000000,0.199324,0.220931,0.199324,0.220931
1380.772367,4.759989,4.759989,5.000000,5.000000,0.198758,0.220867,0.198758,0.220867
1380.774357,4.164990,4.759989,5.000000,5.000000,0.206120,0.220853,0.206120,0.220853
1380.776367,4.759989,4.759989,5.000000,5.000000,0.205065,0.220869,0.205065,0.220869
1380.778357,4.759989,4.759989,5.000000,5.000000,0.204153,0.220927,0.204153,0.220927
1380.780367,4.759989,4.759989,5.000000,5.000000,0.203337,0.221008,0.203337,0.221008
1380.782357,4.759989,4.759989,5.000000,5.000000,0.202640,0.221125,0.202640,0.221125
1380.784367,4.759989,4.759989,5.000000,5.000000,0.202021,0.221261,0.202021,0.221261
1380.786357,4.164990,4.759989,5.000000,5.000000,0.209336,0.221427,0.209336,0.221427
1380.788367,5.354988,4.759989,5.000000,5.000000,0.200331,0.221607,0.200331,0.221607
1380.790357,4.759989,4.759989,5.000000,5.000000,0.200022,0.221814,0.200022,0.221814
1380.792367,5.354988,4.759989,5.000000,5.000000,0.191855,0.222032,0.191855,0.222032
1380.794357,4.759989,4.759989,5.000000,5.000000,0.192297,0.222271,0.192297,0.222271
1380.796360,4.759989,4.759989,5.000000,5.000000,0.192727,0.222520,0.192727,0.222520
1380.798357,5.354988,4.759989,5.000000,5.000000,0.185289,0.222786,0.185289,0.222786
1380.800356,4.169750,4.764749,5.000000,5.000000,0.194146,0.222994,0.194146,0.222994
1380.802358,5.350227,4.755229,5.000000,5.000000,0.186682,0.223354,0.186682,0.223354
1380.804362,4.160230,4.755229,5.000000,5.000000,0.195617,0.223719,0.195617,0.223719
1380.806357,4.759989,4.759989,5.000000,5.000000,0.195895,0.224021,0.195895,0.224021
1380.808359,5.350227,4.755229,5.000000,5.000000,0.188360,0.224396,0.188360,0.224396
1380.810357,4.759989,4.759989,5.000000,5.000000,0.189283,0.224708,0.189283,0.224708
1380.812359,5.354988,4.759989,5.000000,5.000000,0.182274,0.225028,0.182274,0.225028
1380.814357,4.759989,4.759989,5.000000,5.000000,0.183735,0.225355,0.183735,0.225355
1380.816367,4.755229,4.755229,5.000000,5.000000,0.185162,0.225754,0.185162,0.225754
1380.818357,4.759989,4.759989,5.000000,5.000000,0.186417,0.226090,0.186417,0.226090
1380.820367,4.755229,4.755229,5.000000,5.000000,0.187658,0.226494,0.187658,0.226494
1380.822357,4.759989,4.759989,5.000000,5.000000,0.188747,0.226836,0.188747,0.226836
1380.824367,4.759989,4.759989,5.000000,5.000000,0.189771,0.227178,0.189771,0.227178
1380.826357,4.759989,4.759989,5.000000,5.000000,0.190727,0.227529,0.190727,0.227529
1380.828367,4.759989,4.759989,5.000000,5.000000,0.191629,0.227880,0.191629,0.227880
1380.830357,4.759989,4.759989,5.000000,5.000000,0.192476,0.228239,0.192476,0.228239
1380.832367,4.759989,4.759989,5.000000,5.000000,0.193277,0.228598,0.193277,0.228598
1380.834357,4.759989,4.759989,5.000000,5.000000,0.194034,0.228964,0.194034,0.228964
1380.836367,4.759989,4.759989,5.000000,5.000000,0.194752,0.229329,0.194752,0.229329
1380.838357,4.759989,4.759989,5.000000,5.000000,0.195433,0.229701,0.195433,0.229701
1380.840367,4.759989,4.759989,5.000000,5.000000,0.196083,0.230071,0.196083,0.230071
1380.842357,4.759989,4.759989,5.000000,5.000000,0.196702,0.230448,0.196702,0.230448
1380.844367,4.759989,4.759989,5.000000,5.000000,0.197295,0.230822,0.197295,0.230822
1380.846357,4.759989,4.759989,5.000000,5.000000,0.197863,0.231203,0.197863,0.231203
1380.848367,4.759989,4.759989,5.000000,5.000000,0.198408,0.231581,0.198408,0.231581
1380.850357,4.759989,4.759989,5.000000,5.000000,0.198935,0.231964,0.198935,0.231964
1380.852367,4.759989,4.759989,5.000000,5.000000,0.199441,0.232345,0.199441,0.232345
1380.854357,4.759989,4.759989,5.000000,5.000000,0.199932,0.232731,0.199932,0.232731
1380.856367,4.759989,4.759989,5.000000,5.000000,0.200407,0.233114,0.200407,0.233114
1380.858357,4.759989,4.759989,5.000000,5.000000,0.200870,0.233503,0.200870,0.233503
1380.860367,4.759989,4.759989,5.000000,5.000000,0.201318,0.233888,0.201318,0.233888
1380.862357,4.759989,4.759989,5.000000,5.000000,0.201756,0.234278,0.201756,0.234278
1380.864367,4.759989,4.759989,5.000000,5.000000,0.202182,0.234665,0.202182,0.234665
1380.866357,4.759989,4.759989,5.000000,5.000000,0.202601,0.235057,0.202601,0.235057
1380.868367,4.759989,4.759989,5.000000,5.000000,0.203009,0.235445,0.203009,0.235445
1380.870357,4.759989,4.759989,5.000000,5.000000,0.203412,0.235838,0.203412,0.235838
1380.872367,4.759989,4.759989,5.000000,5.000000,0.203805,0.236227,0.203805,0.236227
1380.874357,5.354988,4.759989,5.000000,5.000000,0.196360,0.236621,0.196360,0.236621
1380.876367,5.354988,4.759989,5.000000,5.000000,0.189478,0.237012,0.189478,0.237012
1380.878357,5.354988,4.759989,5.000000,5.000000,0.183241,0.237406,0.183241,0.237406
1380.880367,5.354988,4.759989,5.000000,5.000000,0.177471,0.237797,0.177471,0.237797
1380.882357,4.759989,4.759989,5.000000,5.000000,0.180068,0.238193,0.180068,0.238193
1380.884367,4.759989,4.759989,5.000000,5.000000,0.182479,0.238585,0.182479,0.238585
1380.886357,4.759989,4.759989,5.000000,5.000000,0.184681,0.238981,0.184681,0.238981
1380.888367,4.759989,4.759989,5.000000,5.000000,0.186730,0.239373,0.186730,0.239373
1380.890357,4.759989,4.759989,5.000000,5.000000,0.188607,0.239769,0.188607,0.239769
1380.892367,4.759989,4.759989,5.000000,5.000000,0.190356,0.240162,0.190356,0.240162
1380.894357,4.759989,4.759989,5.000000,5.000000,0.191963,0.240559,0.191963,0.240559
1380.896357,4.764749,4.764749,5.000000,5.000000,0.193395,0.240885,0.193395,0.240885
1380.898357,4.759989,4.759989,5.000000,5.000000,0.194790,0.241285,0.194790,0.241285
1380.900367,4.759989,5.354988,5.000000,5.000000,0.196093,0.233242,0.196093,0.233242
1380.902358,4.755229,5.350227,5.000000,5.000000,0.197361,0.226013,0.197361,0.226013
1380.904367,5.345468,5.345468,5.000000,5.000000,0.190711,0.219396,0.190711,0.219396
1380.906357,4.759989,5.354988,5.000000,5.000000,0.192390,0.213252,0.192390,0.213252
1380.908367,5.354988,4.759989,5.000000,5.000000,0.186051,0.216001,0.186051,0.216001
1380.910357,5.354988,4.759989,5.000000,5.000000,0.180303,0.218514,0.180303,0.218514
1380.912367,4.759989,4.759989,5.000000,5.000000,0.182887,0.220855,0.182887,0.220855
1380.914357,5.354988,4.759989,5.000000,5.000000,0.177411,0.223001,0.177411,0.223001
1380.916367,4.759989,4.759989,5.000000,5.000000,0.180246,0.225004,0.180246,0.225004
1380.918357,4.759989,4.759989,5.000000,5.000000,0.182830,0.226847,0.182830,0.226847
1380.920367,4.759989,4.759989,5.000000,5.000000,0.185229,0.228571,0.185229,0.228571
1380.922357,4.759989,4.759989,5.000000,5.000000,0.187420,0.230163,0.187420,0.230163
1380.924367,4.759989,4.759989,5.000000,5.000000,0.189459,0.231656,0.189459,0.231656
1380.926357,4.759989,4.759989,5.000000,5.000000,0.191326,0.233042,0.191326,0.233042
1380.928367,4.759989,4.759989,5.000000,5.000000,0.193067,0.234344,0.193067,0.234344
1380.930357,4.759989,4.759989,5.000000,5.000000,0.194667,0.235558,0.194667,0.235558
1380.932367,4.759989,4.759989,5.000000,5.000000,0.196161,0.236703,0.196161,0.236703
1380.934357,4.759989,4.759989,5.000000,5.000000,0.197539,0.237776,0.197539,0.237776
1380.936364,4.759989,5.354988,5.000000,5.000000,0.198829,0.230357,0.198829,0.230357
1380.938381,4.745709,5.335948,5.000000,5.000000,0.200227,0.223803,0.200227,0.223803
1380.940435,5.307387,5.307387,5.000000,5.000000,0.193935,0.218110,0.193935,0.218110
1380.942383,4.740949,5.335948,5.000000,5.000000,0.195788,0.212757,0.195788,0.212757
1380.944360,5.354988,4.759989,5.000000,5.000000,0.189481,0.215810,0.189481,0.215810
1380.946357,5.369267,4.774269,5.000000,5.000000,0.183459,0.218449,0.183459,0.218449
1380.948367,4.798069,4.798069,5.000000,5.000000,0.185496,0.220558,0.185496,0.220558
1380.950357,5.369267,4.774269,5.000000,5.000000,0.179835,0.222824,0.179835,0.222824
1380.952367,4.755229,4.755229,5.000000,5.000000,0.182752,0.225206,0.182752,0.225206
1380.954357,4.759989,4.759989,5.000000,5.000000,0.185347,0.227323,0.185347,0.227323
1380.956367,4.759989,4.759989,5.000000,5.000000,0.187757,0.229299,0.187757,0.229299
1380.958357,4.759989,4.759989,5.000000,5.000000,0.189958,0.231118,0.189958,0.231118
1380.960367,4.759989,4.759989,5.000000,5.000000,0.192005,0.232820,0.192005,0.232820
1380.962357,4.759989,4.759989,5.000000,5.000000,0.193881,0.234392,0.193881,0.234392
1380.964367,4.759989,4.759989,5.000000,5.000000,0.195628,0.235867,0.195628,0.235867
1380.966357,4.759989,4.759989,5.000000,5.000000,0.197235,0.237236,0.197235,0.237236
1380.968369,4.755229,4.755229,5.000000,5.000000,0.198800,0.238592,0.198800,0.238592
1380.970357,4.759989,4.759989,5.000000,5.000000,0.200177,0.239786,0.200177,0.239786
1380.972358,4.764749,5.359747,5.000000,5.000000,0.201401,0.232433,0.201401,0.232433
1380.974357,5.354988,5.354988,5.000000,5.000000,0.194739,0.225770,0.194739,0.225770
1380.976367,5.354988,5.354988,5.000000,5.000000,0.188607,0.219628,0.188607,0.219628
1380.978357,5.354988,5.354988,5.000000,5.000000,0.183044,0.214045,0.183044,0.214045
1380.980358,5.354988,4.759989,5.000000,5.000000,0.177914,0.217297,0.177914,0.217297
1380.982357,4.759989,4.759989,5.000000,5.000000,0.181079,0.220288,0.181079,0.220288
1380.984358,4.764749,4.764749,5.000000,5.000000,0.183925,0.222977,0.183925,0.222977
1380.986357,4.759989,4.759989,5.000000,5.000000,0.186601,0.225523,0.186601,0.225523
1380.988367,4.750469,4.750469,5.000000,5.000000,0.189202,0.228019,0.189202,0.228019
1380.990357,4.759989,4.759989,5.000000,5.000000,0.191451,0.230173,0.191451,0.230173
1380.992367,4.750469,4.750469,5.000000,5.000000,0.193669,0.232317,0.193669,0.232317
1380.994357,4.759989,4.759989,5.000000,5.000000,0.195574,0.234155,0.195574,0.234155
1380.996367,4.759989,4.759989,5.000000,5.000000,0.197348,0.235875,0.197348,0.235875
1380.998358,4.755229,4.755229,5.000000,5.000000,0.199042,0.237531,0.199042,0.237531
1381.000367,4.759989,4.759989,5.000000,5.000000,0.200559,0.239014,0.200559,0.239014
1381.002358,4.755229,5.350227,5.000000,5.000000,0.202021,0.232087,0.202021,0.232087
1381.004367,4.759989,5.354988,5.000000,5.000000,0.203326,0.225612,0.203326,0.225612
1381.006358,4.759989,5.354988,5.000000,5.000000,0.204534,0.219725,0.204534,0.219725
1381.008384,5.340707,5.340707,5.000000,5.000000,0.197903,0.214434,0.197903,0.214434
1381.010357,5.354988,4.759989,5.000000,5.000000,0.191804,0.217796,0.191804,0.217796
1381.012367,5.354988,4.759989,5.000000,5.000000,0.186110,0.220945,0.186110,0.220945
1381.014357,5.354988,4.759989,5.000000,5.000000,0.180941,0.223817,0.180941,0.223817
1381.016367,4.769509,4.769509,5.000000,5.000000,0.183932,0.226352,0.183932,0.226352
1381.018357,4.759989,4.759989,5.000000,5.000000,0.186780,0.228805,0.186780,0.228805
1381.020367,4.759989,4.759989,5.000000,5.000000,0.189422,0.231091,0.189422,0.231091
1381.022357,4.759989,4.759989,5.000000,5.000000,0.191831,0.233188,0.191831,0.233188
1381.024367,4.759989,4.759989,5.000000,5.000000,0.194071,0.235145,0.194071,0.235145
1381.026357,4.759989,4.759989,5.000000,5.000000,0.196119,0.236947,0.196119,0.236947
1381.028367,4.759989,4.759989,5.000000,5.000000,0.198025,0.238633,0.198025,0.238633
1381.030357,4.759989,4.759989,5.000000,5.000000,0.199774,0.240192,0.199774,0.240192
1381.032367,5.354988,5.354988,5.000000,5.000000,0.193500,0.233210,0.193500,0.233210
1381.034357,4.759989,5.354988,5.000000,5.000000,0.195643,0.226874,0.195643,0.226874
1381.036367,5.354988,5.354988,5.000000,5.000000,0.189732,0.221002,0.189732,0.221002
1381.038357,5.354988,5.354988,5.000000,5.000000,0.184367,0.215664,0.184367,0.215664
1381.040367,4.759989,4.759989,5.000000,5.000000,0.187305,0.219154,0.187305,0.219154
1381.042357,5.354988,4.759989,5.000000,5.000000,0.182147,0.222332,0.182147,0.222332
1381.044367,4.759989,4.759989,5.000000,5.000000,0.185274,0.225285,0.185274,0.225285
1381.046357,4.759989,4.759989,5.000000,5.000000,0.188119,0.227982,0.188119,0.227982
1381.048367,4.759989,4.759989,5.000000,5.000000,0.190760,0.230491,0.190760,0.230491
1381.050357,4.759989,4.759989,5.000000,5.000000,0.193168,0.232788,0.193168,0.232788
1381.052367,4.759989,4.759989,5.000000,5.000000,0.195406,0.234930,0.195406,0.234930
1381.054357,4.759989,4.759989,5.000000,5.000000,0.197452,0.236898,0.197452,0.236898
1381.056367,4.759989,4.759989,5.000000,5.000000,0.199358,0.238737,0.199358,0.238737
1381.058357,4.759989,4.759989,5.000000,5.000000,0.201106,0.240433,0.201106,0.240433
1381.060367,4.759989,5.354988,5.000000,5.000000,0.202736,0.233577,0.202736,0.233577
1381.062358,4.755229,5.350227,5.000000,5.000000,0.204300,0.227418,0.204300,0.227418
1381.064367,5.354988,5.354988,5.000000,5.000000,0.197796,0.221648,0.197796,0.221648
1381.066357,4.759989,5.354988,5.000000,5.000000,0.199729,0.216398,0.199729,0.216398
1381.068367,5.354988,4.759989,5.000000,5.000000,0.193625,0.219970,0.193625,0.219970
1381.070357,5.354988,4.759989,5.000000,5.000000,0.188087,0.223222,0.188087,0.223222
1381.072367,4.759989,4.759989,5.000000,5.000000,0.190865,0.226243,0.190865,0.226243
1381.074357,5.354988,4.759989,5.000000,5.000000,0.185563,0.229000,0.185563,0.229000
1381.076367,4.759989,4.759989,5.000000,5.000000,0.188559,0.231564,0.188559,0.231564
1381.078357,4.759989,4.759989,5.000000,5.000000,0.191286,0.233912,0.191286,0.233912
1381.080367,4.759989,4.759989,5.000000,5.000000,0.193817,0.236100,0.193817,0.236100
1381.082357,4.759989,4.759989,5.000000,5.000000,0.196127,0.238110,0.196127,0.238110
1381.084367,5.354988,4.759989,5.000000,5.000000,0.190369,0.239986,0.190369,0.239986
1381.086357,5.354988,5.354988,5.000000,5.000000,0.185142,0.233349,0.185142,0.233349
1381.088367,5.354988,5.354988,5.000000,5.000000,0.180301,0.227200,0.180301,0.227200
1381.090357,5.354988,5.354988,5.000000,5.000000,0.175898,0.221612,0.175898,0.221612
1381.092367,4.759989,5.354988,5.000000,5.000000,0.179720,0.216429,0.179720,0.216429
1381.094357,4.759989,4.759989,5.000000,5.000000,0.183190,0.220076,0.183190,0.220076
1381.096367,4.759989,4.759989,5.000000,5.000000,0.186405,0.223460,0.186405,0.223460
1381.098357,4.759989,4.759989,5.000000,5.000000,0.189329,0.226543,0.189329,0.226543
1381.100367,4.759989,4.759989,5.000000,5.000000,0.192042,0.229408,0.192042,0.229408
1381.102357,4.759989,4.759989,5.000000,5.000000,0.194515,0.232025,0.194515,0.232025
1381.104367,4.759989,4.759989,5.000000,5.000000,0.196813,0.234462,0.196813,0.234462
1381.106357,4.759989,4.759989,5.000000,5.000000,0.198913,0.236694,0.198913,0.236694
1381.108367,4.759989,4.759989,5.000000,5.000000,0.200868,0.238776,0.200868,0.238776
1381.110357,4.759989,4.759989,5.000000,5.000000,0.202660,0.240690,0.202660,0.240690
1381.112367,4.759989,5.354988,5.000000,5.000000,0.204331,0.234035,0.204331,0.234035
1381.114357,5.354988,5.354988,5.000000,5.000000,0.198035,0.227992,0.198035,0.227992
1381.116367,5.354988,5.354988,5.000000,5.000000,0.192209,0.222391,0.192209,0.222391
1381.118357,5.354988,5.354988,5.000000,5.000000,0.186922,0.217295,0.186922,0.217295
1381.120367,5.354988,4.759989,5.000000,5.000000,0.182024,0.221009,0.182024,0.221009
1381.122357,4.759989,4.759989,5.000000,5.000000,0.185406,0.224388,0.185406,0.224388
1381.124367,4.759989,4.759989,5.000000,5.000000,0.188539,0.227526,0.188539,0.227526
1381.126357,4.759989,4.759989,5.000000,5.000000,0.191389,0.230388,0.191389,0.230388
1381.128367,4.759989,4.759989,5.000000,5.000000,0.194034,0.233049,0.194034,0.233049
1381.130357,4.759989,4.759989,5.000000,5.000000,0.196447,0.235484,0.196447,0.235484
1381.132367,4.759989,4.759989,5.000000,5.000000,0.198689,0.237752,0.198689,0.237752
1381.134357,4.759989,4.759989,5.000000,5.000000,0.200739,0.239833,0.200739,0.239833
1381.136359,4.764749,5.359747,5.000000,5.000000,0.202578,0.233289,0.202578,0.233289
1381.138377,5.340707,5.340707,5.000000,5.000000,0.196610,0.227514,0.196610,0.227514
1381.140445,5.302628,5.302628,5.000000,5.000000,0.191542,0.222652,0.191542,0.222652
1381.142381,5.335948,5.335948,5.000000,5.000000,0.186757,0.218000,0.186757,0.218000
1381.144359,5.354988,4.759989,5.000000,5.000000,0.182015,0.221683,0.182015,0.221683
1381.146357,4.769509,4.769509,5.000000,5.000000,0.185355,0.224966,0.185355,0.224966
1381.148357,4.812349,4.812349,5.000000,5.000000,0.187856,0.227382,0.187856,0.227382
1381.150357,4.774269,4.774269,5.000000,5.000000,0.190657,0.230145,0.190657,0.230145
1381.152358,4.759989,4.759989,5.000000,5.000000,0.193420,0.232894,0.193420,0.232894
1381.154357,4.759989,4.759989,5.000000,5.000000,0.195960,0.235426,0.195960,0.235426
1381.156367,4.750469,4.750469,5.000000,5.000000,0.198435,0.237911,0.198435,0.237911
1381.158357,4.759989,5.354988,5.000000,5.000000,0.200571,0.231686,0.200571,0.231686
1381.160367,4.750469,5.345468,5.000000,5.000000,0.202685,0.226053,0.202685,0.226053
1381.162357,4.759989,5.354988,5.000000,5.000000,0.204496,0.220795,0.204496,0.220795
1381.164367,5.354988,5.354988,5.000000,5.000000,0.198279,0.215917,0.198279,0.215917
1381.166357,5.354988,4.759989,5.000000,5.000000,0.192640,0.219837,0.192640,0.219837
1381.168367,5.354988,4.759989,5.000000,5.000000,0.187420,0.223472,0.187420,0.223472
1381.170357,5.354988,4.759989,5.000000,5.000000,0.182676,0.226781,0.182676,0.226781
1381.172367,4.759989,4.759989,5.000000,5.000000,0.186184,0.229854,0.186184,0.229854
1381.174357,4.759989,4.759989,5.000000,5.000000,0.189373,0.232658,0.189373,0.232658
1381.176358,4.764749,4.764749,5.000000,5.000000,0.192254,0.235188,0.192254,0.235188
1381.178357,4.759989,4.759989,5.000000,5.000000,0.194962,0.237589,0.194962,0.237589
1381.180367,5.354988,4.759989,5.000000,5.000000,0.189560,0.239819,0.189560,0.239819
1381.182357,5.354988,5.354988,5.000000,5.000000,0.184652,0.233497,0.184652,0.233497
1381.184367,5.345468,5.345468,5.000000,5.000000,0.180231,0.227774,0.180231,0.227774
1381.186357,5.354988,5.354988,5.000000,5.000000,0.176082,0.222437,0.176082,0.222437
1381.188367,4.759989,5.354988,5.000000,5.000000,0.180137,0.217484,0.180137,0.217484
