t,velL,velR,velL_sp,velR_sp,mL,mR,uL,uR
251.677640,32.363163,29.826090,,,1.000000,1.000000,,
251.682640,32.363163,30.145010,,,1.000000,1.000000,,
251.687641,32.363163,29.826090,,,1.000000,1.000000,,
251.692640,32.363163,30.145010,,,1.000000,1.000000,,
251.697640,32.363163,29.826090,,,1.000000,1.000000,,
251.702640,32.367924,30.145010,,,1.000000,1.000000,,
251.707640,32.363163,29.826090,,,1.000000,1.000000,,
251.712640,32.363163,30.145010,,,1.000000,1.000000,,
251.717640,32.363163,29.826090,,,1.000000,1.000000,,
251.722640,32.363163,30.145010,,,1.000000,1.000000,,
251.727640,32.363163,29.826090,,,1.000000,1.000000,,
251.732640,32.363163,30.145010,,,1.000000,1.000000,,
251.737640,32.363163,29.826090,,,1.000000,1.000000,,
251.742640,32.363163,30.145010,,,1.000000,1.000000,,
251.747640,32.363163,30.145010,,,1.000000,1.000000,,
251.752640,32.363163,30.145010,,,1.000000,1.000000,,
251.757640,32.363163,29.826090,,,1.000000,1.000000,,
251.762640,32.363163,29.826090,,,1.000000,1.000000,,
251.767640,32.363163,29.826090,,,1.000000,1.000000,,
251.772640,32.363163,30.145010,,,1.000000,1.000000,,
251.777640,32.363163,29.826090,,,1.000000,1.000000,,
251.782640,32.363163,30.145010,,,1.000000,1.000000,,
251.787640,32.363163,29.826090,,,1.000000,1.000000,,
251.792640,32.363163,30.145010,,,1.000000,1.000000,,
251.797640,32.682083,30.145010,,,1.000000,1.000000,,
251.802640,32.682083,30.145010,,,1.000000,1.000000,,
251.807640,32.682083,30.145010,,,1.000000,1.000000,,
251.812640,32.049004,29.826090,,,1.000000,1.000000,,
251.817640,32.363163,29.826090,,,1.000000,1.000000,,
251.822640,32.363163,29.826090,,,1.000000,1.000000,,
251.827640,32.682083,30.145010,,,1.000000,1.000000,,
251.832643,32.358406,30.140249,,,1.000000,1.000000,,
251.837646,32.353645,30.130730,,,1.000000,1.000000,,
251.842664,32.629723,30.097410,,,0.700000,0.700000,,
251.847640,32.372684,29.830851,,,0.700000,0.700000,,
251.852652,32.986721,30.449648,,,0.700000,0.700000,,
251.857675,32.344124,29.807051,,,0.700000,0.700000,,
251.862654,32.967682,30.435369,,,0.700000,0.700000,,
251.867692,31.963326,29.431011,,,0.700000,0.700000,,
251.872648,31.468287,28.607533,,,0.700000,0.700000,,
251.877656,30.773329,28.236254,,,0.700000,0.700000,,
251.882640,30.249729,27.384216,,,0.700000,0.700000,,
251.887640,30.797129,27.936375,,,0.700000,0.700000,,
251.892640,30.492489,27.636496,,,0.700000,0.700000,,
251.897640,30.778088,27.922094,,,0.700000,0.700000,,
251.902640,30.463928,27.607935,,,0.700000,0.700000,,
251.907640,30.463928,27.289017,,,0.700000,0.700000,,
251.912640,30.463928,26.970097,,,0.700000,0.700000,,
251.917640,30.145010,26.970097,,,0.700000,0.700000,,
251.922640,30.145010,26.655937,,,0.700000,0.700000,,
251.927640,29.826090,26.655937,,,0.700000,0.700000,,
251.932640,29.826090,26.337019,,,0.700000,0.700000,,
251.937640,29.511930,26.018099,,,0.700000,0.700000,,
251.942640,29.511930,25.703939,,,0.700000,0.700000,,
251.947640,29.193012,25.703939,,,0.700000,0.700000,,
251.952640,29.193012,25.385021,,,0.700000,0.700000,,
251.957640,28.874092,25.066101,,,0.700000,0.700000,,
251.962640,28.874092,25.066101,,,0.700000,0.700000,,
251.967640,28.559933,24.751942,,,0.700000,0.700000,,
251.972640,28.559933,24.751942,,,0.700000,0.700000,,
251.977640,28.559933,24.433023,,,0.700000,0.700000,,
251.982640,28.241014,24.433023,,,0.700000,0.700000,,
251.987640,28.241014,24.114103,,,0.700000,0.700000,,
251.992640,27.922094,24.114103,,,0.700000,0.700000,,
251.997640,27.922094,24.114103,,,0.700000,0.700000,,
252.002640,27.607935,23.799944,,,0.700000,0.700000,,
252.007640,27.607935,23.481026,,,0.700000,0.700000,,
252.012640,27.607935,23.162106,,,0.700000,0.700000,,
252.017640,27.607935,23.162106,,,0.700000,0.700000,,
252.022640,27.289017,22.847946,,,0.700000,0.700000,,
252.027640,26.970097,22.847946,,,0.700000,0.700000,,
252.032640,26.970097,22.847946,,,0.700000,0.700000,,
252.037640,26.970097,22.847946,,,0.700000,0.700000,,
252.042640,26.970097,22.847946,,,0.700000,0.700000,,
252.047640,26.655937,22.529028,,,0.700000,0.700000,,
252.052640,26.655937,22.529028,,,0.700000,0.700000,,
252.057640,26.337019,22.210108,,,0.700000,0.700000,,
252.062640,26.337019,22.210108,,,0.700000,0.700000,,
252.067640,26.018099,21.895948,,,0.700000,0.700000,,
252.072640,26.337019,21.895948,,,0.700000,0.700000,,
252.077640,26.018099,21.577030,,,0.700000,0.700000,,
252.082640,26.018099,21.577030,,,0.700000,0.700000,,
252.087640,25.703939,21.577030,,,0.700000,0.700000,,
252.092640,25.703939,21.577030,,,0.700000,0.700000,,
252.097640,25.703939,21.577030,,,0.700000,0.700000,,
252.102640,25.703939,21.258110,,,0.700000,0.700000,,
252.107640,25.703939,21.258110,,,0.700000,0.700000,,
252.112640,25.385021,21.258110,,,0.700000,0.700000,,
252.117640,25.066101,21.258110,,,0.700000,0.700000,,
252.122640,25.066101,21.258110,,,0.700000,0.700000,,
252.127640,25.066101,20.943951,,,0.700000,0.700000,,
252.132640,25.066101,20.943951,,,0.700000,0.700000,,
252.137640,25.066101,20.943951,,,0.700000,0.700000,,
252.142640,24.751942,20.943951,,,0.700000,0.700000,,
252.147640,25.066101,20.943951,,,0.700000,0.700000,,
252.152640,24.433023,20.943951,,,0.700000,0.700000,,
252.157640,24.751942,20.625032,,,0.700000,0.700000,,
252.162640,24.433023,20.625032,,,0.700000,0.700000,,
252.167640,24.433023,20.625032,,,0.700000,0.700000,,
252.172640,24.433023,20.625032,,,0.700000,0.700000,,
252.177640,24.433023,20.625032,,,0.700000,0.700000,,
252.182640,24.433023,20.625032,,,0.700000,0.700000,,
252.187640,24.114103,20.625032,,,0.700000,0.700000,,
252.192640,24.114103,20.306112,,,0.700000,0.700000,,
252.197640,24.114103,20.306112,,,0.700000,0.700000,,
252.202640,24.114103,20.306112,,,0.700000,0.700000,,
252.207640,23.799944,20.625032,,,0.700000,0.700000,,
252.212640,23.799944,20.306112,,,0.700000,0.700000,,
252.217640,23.799944,20.625032,,,0.700000,0.700000,,
252.222640,23.799944,20.306112,,,0.700000,0.700000,,
252.227640,23.799944,20.306112,,,0.700000,0.700000,,
252.232640,23.799944,20.306112,,,0.700000,0.700000,,
252.237640,23.799944,20.306112,,,0.700000,0.700000,,
252.242640,23.799944,20.306112,,,0.700000,0.700000,,
252.247640,23.481026,19.991953,,,0.700000,0.700000,,
252.252640,23.481026,20.306112,,,0.700000,0.700000,,
252.257640,23.481026,20.306112,,,0.700000,0.700000,,
252.262640,23.481026,20.306112,,,0.700000,0.700000,,
252.267640,23.481026,19.991953,,,0.700000,0.700000,,
252.272640,23.162106,19.991953,,,0.700000,0.700000,,
252.277640,23.481026,19.991953,,,0.700000,0.700000,,
252.282640,23.162106,20.306112,,,0.700000,0.700000,,
252.287640,23.162106,20.306112,,,0.700000,0.700000,,
252.292640,23.162106,20.306112,,,0.700000,0.700000,,
252.297640,23.162106,19.991953,,,0.700000,0.700000,,
252.302640,23.162106,19.991953,,,0.700000,0.700000,,
252.307640,23.162106,19.991953,,,0.700000,0.700000,,
252.312640,23.162106,20.306112,,,0.700000,0.700000,,
252.317640,23.162106,20.306112,,,0.700000,0.700000,,
252.322640,22.847946,20.306112,,,0.700000,0.700000,,
252.327640,22.847946,19.991953,,,0.700000,0.700000,,
252.332643,22.843187,19.987194,,,0.700000,0.700000,,
252.337644,22.838427,19.982433,,,0.700000,0.700000,,
252.342664,23.124025,20.272793,,,0.700000,0.700000,,
252.347640,22.847946,19.991953,,,0.700000,0.700000,,
252.352640,22.852707,19.996714,,,0.700000,0.700000,,
252.357643,22.557587,19.701593,,,0.700000,0.700000,,
252.362644,22.838427,20.301353,,,0.700000,0.700000,,
252.367672,23.428665,20.582191,,,0.700000,0.700000,,
252.372677,23.428665,20.896351,,,0.700000,0.700000,,
252.377658,23.143066,20.287073,,,0.700000,0.700000,,
252.382668,22.214869,19.996714,,,0.700000,0.700000,,
252.387640,21.948309,19.401714,,,0.700000,0.700000,,
252.392640,22.238668,19.696835,,,0.700000,0.700000,,
252.397652,22.871746,19.692074,,,0.700000,0.700000,,
252.402640,22.529028,19.991953,,,0.700000,0.700000,,
252.407640,22.529028,19.991953,,,0.700000,0.700000,,
252.412640,22.229149,20.006233,,,0.700000,0.700000,,
252.417640,22.529028,19.991953,,,0.700000,0.700000,,
252.422640,22.529028,19.991953,,,0.700000,0.700000,,
252.427640,22.210108,19.991953,,,0.700000,0.700000,,
252.432640,22.529028,19.991953,,,0.700000,0.700000,,
252.437640,22.529028,19.991953,,,0.700000,0.700000,,
252.442640,22.529028,19.991953,,,0.700000,0.700000,,
252.447640,22.529028,19.991953,,,0.700000,0.700000,,
252.452640,22.210108,19.991953,,,0.700000,0.700000,,
252.457640,22.529028,19.991953,,,0.700000,0.700000,,
252.462644,22.524267,19.982433,,,0.700000,0.700000,,
252.467640,22.529028,19.991953,,,0.700000,0.700000,,
252.472640,22.210108,19.991953,,,0.700000,0.700000,,
252.477640,22.214869,19.996714,,,0.700000,0.700000,,
252.482640,22.529028,19.991953,,,0.700000,0.700000,,
252.487640,22.529028,19.991953,,,0.700000,0.700000,,
252.492640,22.529028,19.991953,,,0.700000,0.700000,,
252.497640,22.210108,19.991953,,,0.700000,0.700000,,
252.502640,22.210108,19.991953,,,0.700000,0.700000,,
252.507640,22.210108,19.991953,,,0.700000,0.700000,,
252.512640,22.210108,19.991953,,,0.700000,0.700000,,
252.517640,22.529028,19.991953,,,0.700000,0.700000,,
252.522640,22.210108,19.991953,,,0.700000,0.700000,,
252.527640,22.210108,19.991953,,,0.700000,0.700000,,
252.532640,22.210108,19.991953,,,0.700000,0.700000,,
252.537640,22.210108,19.991953,,,0.700000,0.700000,,
252.542640,22.529028,19.991953,,,0.700000,0.700000,,
252.547640,22.210108,19.991953,,,0.700000,0.700000,,
252.552640,22.529028,19.991953,,,0.700000,0.700000,,
252.557640,22.210108,19.991953,,,0.700000,0.700000,,
252.562641,22.210108,20.306112,,,0.700000,0.700000,,
252.567641,22.210108,20.306112,,,0.700000,0.700000,,
252.572640,22.210108,19.991953,,,0.700000,0.700000,,
252.577640,22.210108,19.673035,,,0.700000,0.700000,,
252.582640,22.210108,19.673035,,,0.700000,0.700000,,
252.587640,22.210108,20.306112,,,0.700000,0.700000,,
252.592640,22.210108,19.991953,,,0.700000,0.700000,,
252.597640,21.895948,19.991953,,,0.700000,0.700000,,
252.602640,22.210108,19.991953,,,0.700000,0.700000,,
252.607640,22.210108,20.306112,,,0.700000,0.700000,,
252.612640,22.210108,20.306112,,,0.700000,0.700000,,
252.617640,21.895948,19.991953,,,0.700000,0.700000,,
252.622640,22.210108,19.673035,,,0.700000,0.700000,,
252.627640,22.210108,19.991953,,,0.700000,0.700000,,
252.632640,22.210108,19.991953,,,0.700000,0.700000,,
252.637640,22.210108,20.306112,,,0.700000,0.700000,,
252.642640,22.210108,19.991953,,,0.700000,0.700000,,
252.647640,22.210108,19.991953,,,0.700000,0.700000,,
252.652640,22.210108,19.991953,,,0.700000,0.700000,,
252.657640,22.210108,19.991953,,,0.700000,0.700000,,
252.662640,22.210108,19.991953,,,0.700000,0.700000,,
252.667640,22.210108,19.991953,,,0.700000,0.700000,,
252.672640,22.210108,19.991953,,,0.700000,0.700000,,
252.677640,22.210108,19.991953,,,0.700000,0.700000,,
252.682640,21.895948,19.991953,,,0.700000,0.700000,,
252.687640,21.895948,19.991953,,,0.700000,0.700000,,
252.692640,22.210108,19.991953,,,0.700000,0.700000,,
252.697640,22.210108,19.991953,,,0.700000,0.700000,,
252.702640,22.210108,19.991953,,,0.700000,0.700000,,
252.707640,21.895948,19.991953,,,0.700000,0.700000,,
252.712640,22.210108,19.991953,,,0.700000,0.700000,,
252.717640,22.210108,19.991953,,,0.700000,0.700000,,
252.722640,22.210108,19.991953,,,0.700000,0.700000,,
252.727640,21.895948,19.991953,,,0.700000,0.700000,,
252.732640,21.895948,19.991953,,,0.700000,0.700000,,
252.737640,22.210108,19.991953,,,0.700000,0.700000,,
252.742640,22.210108,20.306112,,,0.700000,0.700000,,
252.747640,22.210108,20.306112,,,0.700000,0.700000,,
252.752640,21.895948,20.306112,,,0.700000,0.700000,,
252.757640,22.210108,19.991953,,,0.700000,0.700000,,
252.762640,22.210108,19.991953,,,0.700000,0.700000,,
252.767640,22.210108,19.991953,,,0.700000,0.700000,,
252.772640,21.895948,19.991953,,,0.700000,0.700000,,
252.777640,21.895948,19.991953,,,0.700000,0.700000,,
252.782640,22.210108,19.991953,,,0.700000,0.700000,,
252.787640,22.210108,19.991953,,,0.700000,0.700000,,
252.792640,22.210108,19.991953,,,0.700000,0.700000,,
252.797640,21.895948,19.991953,,,0.700000,0.700000,,
252.802640,21.895948,19.991953,,,0.700000,0.700000,,
252.807640,21.895948,19.991953,,,0.700000,0.700000,,
252.812640,22.210108,19.991953,,,0.700000,0.700000,,
252.817640,22.210108,19.991953,,,0.700000,0.700000,,
252.822640,22.210108,19.991953,,,0.700000,0.700000,,
252.827640,21.895948,19.991953,,,0.700000,0.700000,,
252.832644,22.205349,19.982433,,,0.700000,0.700000,,
252.837640,22.210108,20.306112,,,0.700000,0.700000,,
252.842640,22.210108,19.991953,,,0.000000,0.000000,,
252.847640,21.581789,19.996714,,,0.000000,0.000000,,
252.852640,21.258110,19.035196,,,0.000000,0.000000,,
252.857640,20.625032,18.402117,,,0.000000,0.000000,,
252.862640,19.673035,16.817041,,,0.000000,0.000000,,
252.867640,18.402117,15.865043,,,0.000000,0.000000,,
252.872640,17.450119,14.594126,,,0.000000,0.000000,,
252.877668,17.102640,14.251407,,,0.000000,0.000000,,
252.882651,16.169682,12.680611,,,0.000000,0.000000,,
252.887665,15.203404,11.719092,,,0.000000,0.000000,,
252.892692,13.937247,10.452935,,,0.000000,0.000000,,
252.897660,12.999530,9.829377,,,0.000000,0.000000,,
252.902640,12.076092,9.215339,,,0.000000,0.000000,,
252.907640,11.462053,8.277620,,,0.000000,0.000000,,
252.912640,10.800415,7.625502,,,0.000000,0.000000,,
252.917640,10.153056,6.978144,,,0.000000,0.000000,,
252.922640,9.515218,6.663984,,,0.000000,0.000000,,
252.927640,9.201058,6.345065,,,0.000000,0.000000,,
252.932640,8.882139,5.711987,,,0.000000,0.000000,,
252.937640,8.249061,5.074148,,,0.000000,0.000000,,
252.942640,7.615982,4.755229,,,0.000000,0.000000,,
252.947640,6.978144,4.441070,,,0.000000,0.000000,,
252.952640,6.663984,4.122150,,,0.000000,0.000000,,
252.957640,6.345065,3.807991,,,0.000000,0.000000,,
252.962640,6.026146,3.489072,,,0.000000,0.000000,,
252.967640,5.393067,3.170153,,,0.000000,0.000000,,
252.972651,5.069388,2.851233,,,0.000000,0.000000,,
252.977640,4.755229,2.855993,,,0.000000,0.000000,,
252.982640,4.441070,2.537074,,,0.000000,0.000000,,
252.987640,4.126910,2.537074,,,0.000000,0.000000,,
252.992640,3.807991,2.218155,,,0.000000,0.000000,,
252.997640,3.807991,2.218155,,,0.000000,0.000000,,
253.002640,3.807991,1.585076,,,0.000000,0.000000,,
253.007640,3.489072,1.585076,,,0.000000,0.000000,,
253.012640,3.170153,1.266157,,,0.000000,0.000000,,
253.017640,2.537074,1.266157,,,0.000000,0.000000,,
253.022640,2.537074,1.266157,,,0.000000,0.000000,,
253.027640,2.537074,1.266157,,,0.000000,0.000000,,
253.032640,2.537074,0.951998,,,0.000000,0.000000,,
253.037640,2.218155,0.633079,,,0.000000,0.000000,,
253.042640,1.903996,0.633079,,,0.000000,0.000000,,
253.047640,1.585076,0.633079,,,0.000000,0.000000,,
253.052640,1.585076,0.633079,,,0.000000,0.000000,,
253.057640,1.266157,0.314159,,,0.000000,0.000000,,
253.062640,1.585076,0.633079,,,0.000000,0.000000,,
253.067640,1.266157,0.314159,,,0.000000,0.000000,,
253.072640,1.266157,0.314159,,,0.000000,0.000000,,
253.077640,0.951998,0.000000,,,0.000000,0.000000,,
253.082640,0.951998,0.000000,,,0.000000,0.000000,,
253.087640,0.633079,0.000000,,,0.000000,0.000000,,
253.092640,0.633079,0.000000,,,0.000000,0.000000,,
253.097640,0.633079,0.000000,,,0.000000,0.000000,,
253.102640,0.633079,0.000000,,,0.000000,0.000000,,
253.107640,0.633079,0.000000,,,0.000000,0.000000,,
253.112640,0.633079,0.000000,,,0.000000,0.000000,,
253.117640,0.633079,0.000000,,,0.000000,0.000000,,
253.122640,0.314159,0.000000,,,0.000000,0.000000,,
253.127640,0.000000,0.000000,,,0.000000,0.000000,,
253.132640,0.000000,0.000000,,,0.000000,0.000000,,
253.137640,0.000000,0.000000,,,0.000000,0.000000,,
253.142640,0.000000,0.000000,,,0.000000,0.000000,,
253.147640,0.000000,0.000000,,,0.000000,0.000000,,
253.152640,0.000000,0.000000,,,0.000000,0.000000,,
253.157640,0.000000,0.000000,,,0.000000,0.000000,,
253.162640,0.000000,0.000000,,,0.000000,0.000000,,
253.167640,0.000000,0.000000,,,0.000000,0.000000,,
253.172640,0.000000,0.000000,,,0.000000,0.000000,,
253.177640,0.000000,0.000000,,,0.000000,0.000000,,
253.182640,0.000000,0.000000,,,0.000000,0.000000,,
253.187640,0.000000,0.000000,,,0.000000,0.000000,,
253.192640,-0.314159,0.000000,,,0.000000,0.000000,,
253.197640,-0.314159,0.000000,,,0.000000,0.000000,,
253.202640,-0.314159,0.000000,,,0.000000,0.000000,,
253.207640,0.000000,0.000000,,,0.000000,0.000000,,
253.212640,0.000000,0.000000,,,0.000000,0.000000,,
253.217640,-0.314159,0.000000,,,0.000000,0.000000,,
253.222640,-0.314159,0.000000,,,0.000000,0.000000,,
253.227640,-0.314159,0.000000,,,0.000000,0.000000,,
253.232640,0.000000,0.000000,,,0.000000,0.000000,,
253.237640,0.000000,0.000000,,,0.000000,0.000000,,
253.242640,0.000000,0.000000,,,0.000000,0.000000,,
253.247640,0.000000,0.000000,,,0.000000,0.000000,,
253.252640,0.000000,0.000000,,,0.000000,0.000000,,
253.257640,0.000000,0.000000,,,0.000000,0.000000,,
253.262640,0.000000,0.000000,,,0.000000,0.000000,,
253.267640,0.000000,0.000000,,,0.000000,0.000000,,
253.272640,0.000000,0.000000,,,0.000000,0.000000,,
253.277640,0.000000,0.000000,,,0.000000,0.000000,,
253.282640,0.000000,0.000000,,,0.000000,0.000000,,
253.287640,0.000000,0.000000,,,0.000000,0.000000,,
253.292640,0.000000,0.000000,,,0.000000,0.000000,,
253.297640,0.000000,0.000000,,,0.000000,0.000000,,
253.302640,0.000000,0.000000,,,0.000000,0.000000,,
253.307640,0.000000,0.000000,,,0.000000,0.000000,,
253.312640,0.000000,0.000000,,,0.000000,0.000000,,
253.317640,0.000000,0.000000,,,0.000000,0.000000,,
253.322640,0.000000,0.000000,,,0.000000,0.000000,,
253.327640,0.000000,0.000000,,,0.000000,0.000000,,
253.332641,0.000000,0.000000,,,0.000000,0.000000,,
253.337645,0.000000,0.000000,,,0.000000,0.000000,,
253.342664,0.000000,0.000000,,,-0.600000,-0.600000,,
253.347640,0.000000,0.000000,,,-0.600000,-0.600000,,
253.352640,-0.314159,-0.633079,,,-0.600000,-0.600000,,
253.357640,-0.951998,-1.270917,,,-0.600000,-0.600000,,
253.362640,-2.218155,-2.537074,,,-0.600000,-0.600000,,
253.367640,-3.170153,-3.489072,,,-0.600000,-0.600000,,
253.372640,-4.441070,-4.441070,,,-0.600000,-0.600000,,
253.377642,-5.074148,-5.393067,,,-0.600000,-0.600000,,
253.382640,-6.026146,-6.026146,,,-0.600000,-0.600000,,
253.387640,-6.345065,-6.978144,,,-0.600000,-0.600000,,
253.392640,-7.297063,-7.297063,,,-0.600000,-0.600000,,
253.397640,-7.615982,-7.930141,,,-0.600000,-0.600000,,
253.402640,-8.563220,-8.563220,,,-0.600000,-0.600000,,
253.407688,-9.172499,-9.486658,,,-0.600000,-0.600000,,
253.412666,-9.819857,-9.819857,,,-0.600000,-0.600000,,
253.417697,-10.114976,-10.114976,,,-0.600000,-0.600000,,
253.422668,-10.167336,-9.848417,,,-0.600000,-0.600000,,
253.427640,-10.486256,-10.486256,,,-0.600000,-0.600000,,
253.432640,-10.828975,-10.510056,,,-0.600000,-0.600000,,
253.437640,-11.124094,-11.124094,,,-0.600000,-0.600000,,
253.442652,-12.047532,-11.414454,,,-0.600000,-0.600000,,
253.447640,-12.057052,-11.738132,,,-0.600000,-0.600000,,
253.452640,-12.690130,-12.057052,,,-0.600000,-0.600000,,
253.457640,-12.385491,-12.066572,,,-0.600000,-0.600000,,
253.462640,-13.009049,-12.375971,,,-0.600000,-0.600000,,
253.467640,-13.009049,-12.690130,,,-0.600000,-0.600000,,
253.472640,-13.327969,-12.690130,,,-0.600000,-0.600000,,
253.477640,-13.642128,-13.009049,,,-0.600000,-0.600000,,
253.482640,-13.642128,-13.009049,,,-0.600000,-0.600000,,
253.487640,-13.961047,-13.327969,,,-0.600000,-0.600000,,
253.492640,-13.961047,-13.327969,,,-0.600000,-0.600000,,
253.497640,-14.594126,-13.327969,,,-0.600000,-0.600000,,
253.502640,-14.594126,-13.327969,,,-0.600000,-0.600000,,
253.507640,-14.913045,-13.642128,,,-0.600000,-0.600000,,
253.512640,-14.594126,-13.642128,,,-0.600000,-0.600000,,
253.517640,-14.913045,-13.961047,,,-0.600000,-0.600000,,
253.522640,-14.913045,-13.961047,,,-0.600000,-0.600000,,
253.527640,-15.231964,-13.961047,,,-0.600000,-0.600000,,
253.532640,-15.231964,-13.961047,,,-0.600000,-0.600000,,
253.537640,-15.546124,-13.961047,,,-0.600000,-0.600000,,
253.542640,-15.546124,-14.594126,,,-0.600000,-0.600000,,
253.547640,-15.865043,-14.594126,,,-0.600000,-0.600000,,
253.552640,-15.546124,-14.594126,,,-0.600000,-0.600000,,
253.557640,-15.865043,-14.279966,,,-0.600000,-0.600000,,
253.562640,-15.865043,-14.279966,,,-0.600000,-0.600000,,
253.567640,-16.179203,-14.594126,,,-0.600000,-0.600000,,
253.572640,-16.179203,-14.594126,,,-0.600000,-0.600000,,
253.577640,-16.179203,-14.913045,,,-0.600000,-0.600000,,
253.582640,-16.179203,-14.594126,,,-0.600000,-0.600000,,
253.587640,-16.179203,-14.913045,,,-0.600000,-0.600000,,
253.592640,-16.179203,-14.913045,,,-0.600000,-0.600000,,
253.597640,-16.498121,-14.913045,,,-0.600000,-0.600000,,
253.602640,-16.498121,-14.913045,,,-0.600000,-0.600000,,
253.607640,-16.498121,-14.913045,,,-0.600000,-0.600000,,
253.612640,-16.498121,-15.231964,,,-0.600000,-0.600000,,
253.617640,-16.498121,-14.913045,,,-0.600000,-0.600000,,
253.622640,-16.817041,-14.913045,,,-0.600000,-0.600000,,
253.627640,-16.498121,-14.913045,,,-0.600000,-0.600000,,
253.632640,-16.817041,-15.231964,,,-0.600000,-0.600000,,
253.637640,-16.817041,-15.231964,,,-0.600000,-0.600000,,
253.642640,-17.131201,-15.231964,,,-0.600000,-0.600000,,
253.647640,-16.817041,-15.231964,,,-0.600000,-0.600000,,
253.652640,-16.817041,-15.231964,,,-0.600000,-0.600000,,
253.657640,-16.817041,-15.231964,,,-0.600000,-0.600000,,
253.662640,-17.131201,-15.231964,,,-0.600000,-0.600000,,
253.667640,-17.131201,-15.546124,,,-0.600000,-0.600000,,
253.672640,-17.131201,-15.546124,,,-0.600000,-0.600000,,
253.677640,-16.817041,-15.546124,,,-0.600000,-0.600000,,
253.682640,-16.817041,-15.231964,,,-0.600000,-0.600000,,
253.687640,-16.817041,-15.231964,,,-0.600000,-0.600000,,
253.692640,-17.131201,-15.546124,,,-0.600000,-0.600000,,
253.697640,-17.131201,-15.546124,,,-0.600000,-0.600000,,
253.702640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.707640,-17.450119,-15.231964,,,-0.600000,-0.600000,,
253.712640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.717640,-17.131201,-15.546124,,,-0.600000,-0.600000,,
253.722640,-17.131201,-15.546124,,,-0.600000,-0.600000,,
253.727640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.732640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.737640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.742640,-17.131201,-15.546124,,,-0.600000,-0.600000,,
253.747640,-17.131201,-15.546124,,,-0.600000,-0.600000,,
253.752640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.757640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.762640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.767640,-17.450119,-15.865043,,,-0.600000,-0.600000,,
253.772640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.777640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.782640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.787640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.792640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.797640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.802640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.807640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.812640,-17.450119,-15.865043,,,-0.600000,-0.600000,,
253.817640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.822640,-17.450119,-15.865043,,,-0.600000,-0.600000,,
253.827640,-17.769039,-15.546124,,,-0.600000,-0.600000,,
253.832641,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.837643,-17.764278,-15.860283,,,-0.600000,-0.600000,,
253.842664,-17.740479,-15.841243,,,-0.600000,-0.600000,,
253.847640,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.852640,-17.773798,-15.550883,,,-0.600000,-0.600000,,
253.857640,-17.478680,-15.888843,,,-0.600000,-0.600000,,
253.862640,-17.450119,-15.865043,,,-0.600000,-0.600000,,
253.867640,-17.450119,-15.865043,,,-0.600000,-0.600000,,
253.872640,-17.769039,-15.546124,,,-0.600000,-0.600000,,
253.877640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.882640,-17.769039,-15.546124,,,-0.600000,-0.600000,,
253.887640,-17.450119,-15.865043,,,-0.600000,-0.600000,,
253.892640,-17.769039,-15.546124,,,-0.600000,-0.600000,,
253.897642,-17.764278,-15.860283,,,-0.600000,-0.600000,,
253.902697,-18.335478,-16.436241,,,-0.600000,-0.600000,,
253.907656,-18.064157,-16.479082,,,-0.600000,-0.600000,,
253.912664,-17.740479,-16.160162,,,-0.600000,-0.600000,,
253.917685,-17.464399,-15.560404,,,-0.600000,-0.600000,,
253.922655,-17.450119,-15.546124,,,-0.600000,-0.600000,,
253.927640,-17.478680,-15.569923,,,-0.600000,-0.600000,,
253.932640,-17.502480,-15.274804,,,-0.600000,-0.600000,,
253.937640,-17.469160,-15.560404,,,-0.600000,-0.600000,,
253.942640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.947640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.952640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.957640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.962640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.967640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.972640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.977640,-17.450119,-15.865043,,,-0.600000,-0.600000,,
253.982640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
253.987640,-17.769039,-15.865043,,,-0.600000,-0.600000,,
