t,velL,velR,velL_sp,velR_sp,mL,mR
2606.179956,22.847946,-21.895948,,,0.700000,0.700000
2606.184956,22.847946,-20.943951,,,0.700000,0.700000
2606.189956,22.847946,-21.895948,,,0.700000,0.700000
2606.194956,21.895948,-20.943951,,,0.700000,0.700000
2606.199956,22.847946,-21.895948,,,0.700000,0.700000
2606.204956,22.847946,-20.943951,,,0.700000,0.700000
2606.209956,21.895948,-21.895948,,,0.700000,0.700000
2606.214956,22.847946,-20.943951,,,0.700000,0.700000
2606.219956,22.847946,-20.943951,,,0.700000,0.700000
2606.224956,22.847946,-21.895948,,,0.700000,0.700000
2606.229956,21.895948,-20.943951,,,0.700000,0.700000
2606.234956,22.847946,-20.943951,,,0.700000,0.700000
2606.239956,21.895948,-21.895948,,,0.700000,0.700000
2606.244956,22.847946,-20.943951,,,0.700000,0.700000
2606.249956,22.847946,-21.895948,,,0.700000,0.700000
2606.254956,21.895948,-20.943951,,,0.700000,0.700000
2606.259956,22.847946,-21.895948,,,0.700000,0.700000
2606.264956,21.895948,-20.943951,,,0.700000,0.700000
2606.269956,22.847946,-20.943951,,,0.700000,0.700000
2606.274956,22.847946,-21.895948,,,0.700000,0.700000
2606.279956,21.895948,-20.943951,,,0.700000,0.700000
2606.284956,22.847946,-20.943951,,,0.700000,0.700000
2606.289956,22.847946,-21.895948,,,0.700000,0.700000
2606.294956,21.895948,-20.943951,,,0.700000,0.700000
2606.299956,22.847946,-21.895948,,,0.700000,0.700000
2606.304956,21.895948,-20.943951,,,0.700000,0.700000
2606.309956,22.847946,-21.895948,,,0.700000,0.700000
2606.314956,22.847946,-20.943951,,,0.700000,0.700000
2606.319956,21.895948,-20.943951,,,0.700000,0.700000
2606.324956,22.847946,-21.895948,,,0.700000,0.700000
2606.329956,21.895948,-20.943951,,,0.700000,0.700000
2606.334956,22.847946,-20.943951,,,0.700000,0.700000
2606.339956,21.895948,-21.895948,,,0.700000,0.700000
2606.344956,22.847946,-20.943951,,,0.700000,0.700000
2606.349957,22.843187,-21.891190,,,0.700000,0.700000
2606.354960,21.881668,-20.929670,,,0.700000,0.700000
2606.359964,22.828907,-21.876909,,,0.700000,0.700000
2606.364956,21.929268,-20.977270,,,0.700000,0.700000
2606.369956,22.847946,-20.943951,,,0.700000,0.700000
2606.374956,21.895948,-20.943951,,,0.700000,0.700000
2606.379956,21.895948,-21.895948,,,0.700000,0.700000
2606.384956,22.847946,-20.943951,,,0.700000,0.700000
2606.389956,21.895948,-21.895948,,,0.700000,0.700000
2606.394956,22.847946,-20.943951,,,0.700000,0.700000
2606.399956,21.895948,-20.943951,,,0.700000,0.700000
2606.404956,22.847946,-21.895948,,,0.700000,0.700000
2606.409956,22.847946,-20.943951,,,0.700000,0.700000
2606.414956,21.895948,-20.943951,,,0.700000,0.700000
2606.419956,21.895948,-21.895948,,,0.700000,0.700000
2606.424956,22.847946,-20.943951,,,0.700000,0.700000
2606.429956,22.847946,-21.895948,,,0.700000,0.700000
2606.434956,21.895948,-20.943951,,,0.700000,0.700000
2606.439956,21.895948,-20.943951,,,0.700000,0.700000
2606.444957,22.843187,-21.891190,,,0.700000,0.700000
2606.449956,22.847946,-20.943951,,,0.700000,0.700000
2606.454967,24.694822,-23.747585,,,0.700000,0.700000
2606.459979,21.838829,-21.838829,,,0.700000,0.700000
2606.464972,22.876507,-20.972511,,,0.700000,0.700000
2606.469976,21.876909,-20.924911,,,0.700000,0.700000
2606.474956,20.068113,-19.116116,,,0.700000,0.700000
2606.479956,21.895948,-20.943951,,,0.700000,0.700000
2606.484956,22.847946,-21.895948,,,0.700000,0.700000
2606.489956,21.895948,-20.943951,,,0.700000,0.700000
2606.494956,22.847946,-20.943951,,,0.700000,0.700000
2606.499956,21.895948,-21.895948,,,0.700000,0.700000
2606.504956,22.847946,-20.943951,,,0.700000,0.700000
2606.509956,21.895948,-20.943951,,,0.700000,0.700000
2606.514956,22.847946,-21.895948,,,0.700000,0.700000
2606.519956,21.895948,-20.943951,,,0.700000,0.700000
2606.524956,22.847946,-20.943951,,,0.700000,0.700000
2606.529956,21.895948,-21.895948,,,0.700000,0.700000
2606.534956,22.847946,-20.943951,,,0.700000,0.700000
2606.539956,21.895948,-21.895948,,,0.700000,0.700000
2606.544956,21.895948,-20.943951,,,0.700000,0.700000
2606.549957,22.843187,-20.939192,,,0.700000,0.700000
2606.554956,21.895948,-21.895948,,,0.700000,0.700000
2606.559956,22.847946,-20.943951,,,0.700000,0.700000
2606.564956,22.847946,-20.943951,,,0.700000,0.700000
2606.569956,21.895948,-21.895948,,,0.700000,0.700000
2606.574956,21.895948,-20.943951,,,0.700000,0.700000
2606.579956,22.847946,-20.943951,,,0.700000,0.700000
2606.584956,21.895948,-21.895948,,,0.700000,0.700000
2606.589956,22.847946,-20.943951,,,0.700000,0.700000
2606.594956,21.895948,-20.943951,,,0.700000,0.700000
2606.599956,22.847946,-21.895948,,,0.700000,0.700000
2606.604956,21.895948,-20.943951,,,0.700000,0.700000
2606.609956,22.847946,-20.943951,,,0.700000,0.700000
2606.614956,21.895948,-21.895948,,,0.700000,0.700000
2606.619956,22.847946,-20.943951,,,0.700000,0.700000
2606.624956,21.895948,-20.943951,,,0.700000,0.700000
2606.629956,21.895948,-21.895948,,,0.700000,0.700000
2606.634956,22.847946,-20.943951,,,0.700000,0.700000
2606.639956,22.847946,-20.943951,,,0.000000,0.000000
2606.644956,20.943951,-20.943951,,,0.000000,0.000000
2606.649957,20.939192,-19.987194,,,0.000000,0.000000
2606.654956,19.039955,-18.087957,,,0.000000,0.000000
2606.659956,18.087957,-16.183962,,,0.000000,0.000000
2606.664956,16.183962,-15.231964,,,0.000000,0.000000
2606.669956,15.231964,-14.279966,,,0.000000,0.000000
2606.674956,14.279966,-13.327969,,,0.000000,0.000000
2606.679956,13.327969,-12.375971,,,0.000000,0.000000
2606.684956,12.375971,-10.471975,,,0.000000,0.000000
2606.689956,11.423973,-10.471975,,,0.000000,0.000000
2606.694956,10.471975,-9.519978,,,0.000000,0.000000
2606.699956,8.567980,-8.567980,,,0.000000,0.000000
2606.704956,9.519978,-7.615982,,,0.000000,0.000000
2606.709956,7.615982,-6.663984,,,0.000000,0.000000
2606.714956,7.615982,-6.663984,,,0.000000,0.000000
2606.719956,6.663984,-5.711987,,,0.000000,0.000000
2606.724956,6.663984,-5.711987,,,0.000000,0.000000
2606.729956,5.711987,-4.759989,,,0.000000,0.000000
2606.734956,4.759989,-4.759989,,,0.000000,0.000000
2606.739956,4.759989,-3.807991,,,0.000000,0.000000
2606.744956,4.759989,-3.807991,,,0.000000,0.000000
2606.749956,3.807991,-2.855993,,,0.000000,0.000000
2606.754956,2.855993,-2.855993,,,0.000000,0.000000
2606.759956,3.807991,-2.855993,,,0.000000,0.000000
2606.764956,2.855993,-1.903996,,,0.000000,0.000000
2606.769956,2.855993,-1.903996,,,0.000000,0.000000
2606.774956,1.903996,-1.903996,,,0.000000,0.000000
2606.779956,1.903996,-1.903996,,,0.000000,0.000000
2606.784956,1.903996,-0.951998,,,0.000000,0.000000
2606.789956,1.903996,-1.903996,,,0.000000,0.000000
2606.794956,1.903996,-0.951998,,,0.000000,0.000000
2606.799956,0.951998,-0.951998,,,0.000000,0.000000
2606.804956,0.951998,-0.951998,,,0.000000,0.000000
2606.809956,0.951998,-0.951998,,,0.000000,0.000000
2606.814956,0.951998,0.000000,,,0.000000,0.000000
2606.819956,0.951998,0.000000,,,0.000000,0.000000
2606.824956,0.951998,-0.951998,,,0.000000,0.000000
2606.829956,0.951998,0.000000,,,0.000000,0.000000
2606.834956,0.000000,0.000000,,,0.000000,0.000000
2606.839956,0.951998,0.000000,,,0.000000,0.000000
2606.844956,0.000000,0.000000,,,0.000000,0.000000
2606.849964,0.000000,0.000000,,,0.000000,0.000000
2606.854957,0.000000,0.000000,,,0.000000,0.000000
2606.859970,0.000000,0.000000,,,0.000000,0.000000
2606.864975,0.000000,0.000000,,,0.000000,0.000000
2606.869956,0.000000,0.000000,,,0.000000,0.000000
2606.874976,0.000000,0.000000,,,0.000000,0.000000
2606.879956,0.000000,0.000000,,,0.000000,0.000000
2606.884956,0.000000,0.000000,,,0.000000,0.000000
2606.889956,0.000000,0.000000,,,0.000000,0.000000
2606.894956,0.000000,0.000000,,,0.000000,0.000000
2606.899956,0.000000,0.000000,,,0.000000,0.000000
2606.904956,0.000000,0.000000,,,0.000000,0.000000
2606.909956,0.000000,0.000000,,,0.000000,0.000000
2606.914956,0.000000,0.000000,,,0.000000,0.000000
2606.919956,0.000000,0.000000,,,0.000000,0.000000
2606.924956,0.000000,0.000000,,,0.000000,0.000000
2606.929956,0.000000,0.000000,,,0.000000,0.000000
2606.934956,0.000000,0.000000,,,0.000000,0.000000
2606.939956,0.000000,0.000000,,,0.000000,0.000000
2606.944956,0.000000,0.000000,,,0.000000,0.000000
2606.949956,0.000000,0.000000,,,0.000000,0.000000
2606.954956,0.000000,0.000000,,,0.000000,0.000000
2606.959956,0.000000,0.000000,,,0.000000,0.000000
2606.964956,0.000000,0.000000,,,0.000000,0.000000
2606.969956,0.000000,0.000000,,,0.000000,0.000000
2606.974956,0.000000,0.000000,,,0.000000,0.000000
2606.979956,0.000000,0.000000,,,0.000000,0.000000
2606.984956,0.000000,0.000000,,,0.000000,0.000000
2606.989956,0.000000,0.000000,,,0.000000,0.000000
2606.994956,0.000000,0.000000,,,0.000000,0.000000
2606.999956,0.000000,0.000000,,,0.000000,0.000000
2607.004956,0.000000,0.000000,,,0.000000,0.000000
2607.009956,0.000000,0.000000,,,0.000000,0.000000
2607.014956,0.000000,0.000000,,,0.000000,0.000000
2607.019956,0.000000,0.000000,,,0.000000,0.000000
2607.024956,0.000000,0.000000,,,0.000000,0.000000
2607.029956,0.000000,0.000000,,,0.000000,0.000000
2607.034956,0.000000,0.000000,,,0.000000,0.000000
2607.039956,0.000000,0.000000,,,0.000000,0.000000
2607.044956,0.000000,0.000000,,,0.000000,0.000000
2607.049956,0.000000,0.000000,,,0.000000,0.000000
2607.054956,0.000000,0.000000,,,0.000000,0.000000
2607.059957,0.000000,0.000000,,,0.000000,0.000000
2607.064956,0.000000,0.000000,,,0.000000,0.000000
2607.069956,0.000000,0.000000,,,0.000000,0.000000
2607.074956,0.000000,0.000000,,,0.000000,0.000000
2607.079956,0.000000,0.000000,,,0.000000,0.000000
2607.084956,0.000000,0.000000,,,0.000000,0.000000
2607.089956,0.000000,0.000000,,,0.000000,0.000000
2607.094956,0.000000,0.000000,,,0.000000,0.000000
2607.099956,0.000000,0.000000,,,0.000000,0.000000
2607.104956,0.000000,0.000000,,,0.000000,0.000000
2607.109956,0.000000,0.000000,,,0.000000,0.000000
2607.114956,0.000000,0.000000,,,0.000000,0.000000
2607.119956,0.000000,0.000000,,,0.000000,0.000000
2607.124956,0.000000,0.000000,,,0.000000,0.000000
2607.129956,0.000000,0.000000,,,0.000000,0.000000
2607.134956,0.000000,0.000000,,,0.000000,0.000000
2607.139956,0.000000,0.000000,,,-0.600000,-0.600000
2607.144956,0.000000,0.000000,,,-0.600000,-0.600000
2607.149956,-2.855993,1.903996,,,-0.600000,-0.600000
2607.154956,-2.855993,2.855993,,,-0.600000,-0.600000
2607.159956,-4.759989,4.759989,,,-0.600000,-0.600000
2607.164956,-5.711987,5.711987,,,-0.600000,-0.600000
2607.169956,-6.663984,6.663984,,,-0.600000,-0.600000
2607.174956,-7.615982,7.615982,,,-0.600000,-0.600000
2607.179956,-8.567980,8.567980,,,-0.600000,-0.600000
2607.184956,-8.567980,8.567980,,,-0.600000,-0.600000
2607.189956,-10.471975,9.519978,,,-0.600000,-0.600000
2607.194956,-10.471975,10.471975,,,-0.600000,-0.600000
2607.199956,-11.423973,10.471975,,,-0.600000,-0.600000
2607.204956,-11.423973,11.423973,,,-0.600000,-0.600000
2607.209956,-11.423973,11.423973,,,-0.600000,-0.600000
2607.214956,-13.327969,12.375971,,,-0.600000,-0.600000
2607.219956,-12.375971,13.327969,,,-0.600000,-0.600000
2607.224956,-13.327969,12.375971,,,-0.600000,-0.600000
2607.229956,-14.279966,13.327969,,,-0.600000,-0.600000
2607.234956,-13.327969,14.279966,,,-0.600000,-0.600000
2607.239956,-14.279966,13.327969,,,-0.600000,-0.600000
2607.244956,-15.231964,14.279966,,,-0.600000,-0.600000
2607.249956,-14.279966,15.231964,,,-0.600000,-0.600000
2607.254956,-15.231964,14.279966,,,-0.600000,-0.600000
2607.259956,-15.231964,15.231964,,,-0.600000,-0.600000
2607.264956,-16.183962,14.279966,,,-0.600000,-0.600000
2607.269956,-15.231964,16.183962,,,-0.600000,-0.600000
2607.274956,-16.183962,15.231964,,,-0.600000,-0.600000
2607.279956,-16.183962,15.231964,,,-0.600000,-0.600000
2607.284956,-16.183962,16.183962,,,-0.600000,-0.600000
2607.289956,-16.183962,16.183962,,,-0.600000,-0.600000
2607.294956,-16.183962,16.183962,,,-0.600000,-0.600000
2607.299956,-17.135960,16.183962,,,-0.600000,-0.600000
2607.304956,-16.183962,16.183962,,,-0.600000,-0.600000
2607.309956,-17.135960,16.183962,,,-0.600000,-0.600000
2607.314956,-17.135960,16.183962,,,-0.600000,-0.600000
2607.319956,-17.135960,17.135960,,,-0.600000,-0.600000
2607.324956,-17.135960,16.183962,,,-0.600000,-0.600000
2607.329956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.334956,-17.135960,17.135960,,,-0.600000,-0.600000
2607.339956,-17.135960,16.183962,,,-0.600000,-0.600000
2607.344956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.349966,-18.049877,17.097879,,,-0.600000,-0.600000
2607.354956,-17.169279,17.169279,,,-0.600000,-0.600000
2607.359956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.364956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.369962,-18.064157,18.064157,,,-0.600000,-0.600000
2607.374969,-19.963394,19.011396,,,-0.600000,-0.600000
2607.379969,-17.135960,17.135960,,,-0.600000,-0.600000
2607.384977,-18.054638,17.107401,,,-0.600000,-0.600000
2607.389956,-17.207359,16.250603,,,-0.600000,-0.600000
2607.394956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.399956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.404956,-18.087957,18.087957,,,-0.600000,-0.600000
2607.409956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.414956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.419956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.424956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.429956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.434956,-18.087957,18.087957,,,-0.600000,-0.600000
2607.439956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.444956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.449956,-18.087957,17.135960,,,-0.600000,-0.600000
2607.454956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.459956,-18.087957,18.087957,,,-0.600000,-0.600000
2607.464956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.469956,-19.039955,17.135960,,,-0.600000,-0.600000
2607.474956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.479956,-18.087957,18.087957,,,-0.600000,-0.600000
2607.484956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.489956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.494956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.499956,-18.087957,18.087957,,,-0.600000,-0.600000
2607.504956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.509956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.514956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.519956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.524956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.529956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.534956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.539956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.544956,-18.087957,18.087957,,,-0.600000,-0.600000
2607.549956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.554956,-18.087957,18.087957,,,-0.600000,-0.600000
2607.559956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.564956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.569956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.574956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.579956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.584956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.589956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.594956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.599956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.604956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.609956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.614956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.619956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.624956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.629956,-19.991953,19.039955,,,-0.600000,-0.600000
2607.634956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.639956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.644956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.649956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.654956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.659956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.664956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.669956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.674956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.679956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.684956,-19.991953,19.039955,,,-0.600000,-0.600000
2607.689956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.694956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.699956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.704956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.709956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.714956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.719956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.724956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.729956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.734956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.739956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.744956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.749956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.754956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.759956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.764956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.769956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.774956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.779956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.784956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.789956,-19.991953,19.039955,,,-0.600000,-0.600000
2607.794956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.799956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.804956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.809956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.814956,-19.991953,19.039955,,,-0.600000,-0.600000
2607.819956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.824956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.829956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.834956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.839956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.844956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.849957,-19.987194,19.035196,,,-0.600000,-0.600000
2607.854979,-20.848751,20.848751,,,-0.600000,-0.600000
2607.859956,-17.212120,15.298604,,,-0.600000,-0.600000
2607.864956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.869956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.874956,-19.991953,19.039955,,,-0.600000,-0.600000
2607.879956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.884956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.889978,-21.795988,20.848751,,,-0.600000,-0.600000
2607.894957,-17.207359,16.250603,,,-0.600000,-0.600000
2607.899957,-19.039955,18.087957,,,-0.600000,-0.600000
2607.904960,-19.977673,19.025675,,,-0.600000,-0.600000
2607.909956,-18.102238,18.102238,,,-0.600000,-0.600000
2607.914956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.919956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.924956,-19.991953,19.039955,,,-0.600000,-0.600000
2607.929956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.934956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.939956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.944956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.949956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.954956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.959956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.964956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.969956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.974956,-19.991953,18.087957,,,-0.600000,-0.600000
2607.979956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.984956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.989956,-19.039955,19.039955,,,-0.600000,-0.600000
2607.994956,-19.039955,18.087957,,,-0.600000,-0.600000
2607.999956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.004956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.009956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.014956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.019956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.024956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.029956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.034956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.039956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.044956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.049956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.054956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.059956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.064956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.069956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.074956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.079956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.084956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.089956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.094956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.099956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.104956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.109956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.114956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.119956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.124956,-19.991953,19.039955,,,-0.600000,-0.600000
2608.129956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.134956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.139956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.144956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.149956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.154956,-19.991953,19.039955,,,-0.600000,-0.600000
2608.159956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.164956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.169956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.174956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.179956,-19.991953,19.039955,,,-0.600000,-0.600000
2608.184956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.189956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.194956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.199956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.204956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.209956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.214956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.219956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.224956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.229956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.234956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.239956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.244956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.249956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.254956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.259956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.264956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.269956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.274956,-19.991953,19.039955,,,-0.600000,-0.600000
2608.279956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.284956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.289956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.294956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.299956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.304956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.309956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.314956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.319956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.324956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.329956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.334956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.339956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.344956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.349956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.354956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.359956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.364956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.369956,-19.991953,19.039955,,,-0.600000,-0.600000
2608.374956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.379956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.384956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.389956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.394956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.399976,-21.805510,20.858271,,,-0.600000,-0.600000
2608.404964,-18.130798,18.130798,,,-0.600000,-0.600000
2608.409957,-18.111757,17.159760,,,-0.600000,-0.600000
2608.414960,-19.977673,19.977673,,,-0.600000,-0.600000
2608.419960,-19.039955,17.135960,,,-0.600000,-0.600000
2608.424956,-18.102238,18.102238,,,-0.600000,-0.600000
2608.429956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.434956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.439956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.444956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.449956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.454956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.459956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.464956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.469956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.474956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.479956,-19.039955,18.087957,,,-0.600000,-0.600000
2608.484956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.489956,-19.991953,18.087957,,,-0.600000,-0.600000
2608.494956,-19.039955,19.039955,,,-0.600000,-0.600000
2608.499956,-19.039955,18.087957,,,-0.600000,-0.600000
